,ticker,company,industry,location,dividend,dividend_prc,latitude,longitude
270,UPS,United Parcel Service,Industrials,"Sandy Springs, Georgia",1.47,3.18,33.9304352,-84.3733147
271,UNH,UnitedHealth Group,Health Care,"Minnetonka, Minnesota",0.03,0.07,44.9211836,-93.4687489
272,UHS,Universal Health Services,Health Care,"King of Prussia, Pennsylvania",0.32,1.35,40.1012856,-75.3835525
273,VLO,Valero Energy,Energy,"San Antonio, Texas",0.32,1.03,29.4251905,-98.4945922
274,VTR,Ventas,Real Estate,"Chicago, Illinois",1.54,11.98,41.8781136,-87.6297982
275,VZ,Verizon,Communication Services,"New York City, New York",1.62,13.07,40.7127753,-74.0059728
276,VFC,VF Corporation,Consumer Discretionary,"Denver, Colorado",1.68,18.4,39.7392358,-104.990251
277,VMC,Vulcan Materials Company,Materials,"Birmingham, Alabama",1.4,2.32,33.5185892,-86.8103567
278,WAB,Wabtec,Industrials,"Pittsburgh, Pennsylvania",0.04,0.28,40.44062479999999,-79.9958864
279,WBA,Walgreens Boots Alliance,Consumer Staples,"Deerfield, Illinois",0.27,0.92,42.1711365,-87.8445119
280,WMT,Walmart,Consumer Staples,"Bentonville, Arkansas",0.65,2.05,36.3723561,-94.21021410000002
281,WM,Waste Management,Industrials,"Houston, Texas",2.38,12.06,29.7604267,-95.3698028
282,WEC,WEC Energy Group,Utilities,"Milwaukee, Wisconsin",0.91,7.87,43.0389025,-87.9064736
283,WFC,Wells Fargo,Financials,"San Francisco, California",2.12,10.54,37.7749295,-122.4194155
284,WELL,Welltower,Real Estate,"Toledo, Ohio",1.9,13.05,41.6528052,-83.5378674
285,WST,West Pharmaceutical Services,Health Care,"Exton, Pennsylvania",0.48,3.76,40.0325817,-75.6274583
286,WY,Weyerhaeuser,Real Estate,"Seattle, Washington",2.1,16.05,47.6062095,-122.3320708
287,WHR,Whirlpool Corporation,Consumer Discretionary,"Benton Harbor, Michigan",1.72,3.3,42.1167065,-86.45418939999999
288,WMB,Williams Companies,Energy,"Tulsa, Oklahoma",0.33,3.9,36.1539816,-95.99277500000001
289,GWW,W. W. Grainger,Industrials,"Lake Forest, Illinois",1.06,2.08,42.2586342,-87.840625
290,XEL,Xcel Energy,Utilities,"Minneapolis, Minnesota",0.88,8.64,44.977753,-93.2650108
291,YUM,Yum! Brands,Consumer Discretionary,"Louisville, Kentucky",0.5,3.94,38.2526647,-85.7584557
292,ZION,Zions Bancorporation,Financials,"Salt Lake City, Utah",1.44,2.45,40.7607793,-111.8910474
