,ticker,company,industry,location,dividend,dividend_prc,latitude,longitude
270,VFC,VF Corporation,Consumer Discretionary,"Denver, Colorado",1.08,13.17,39.7392358,-104.990251
271,VMC,Vulcan Materials Company,Materials,"Birmingham, Alabama",1.13,2.46,33.5185892,-86.8103567
272,WAB,Wabtec,Industrials,"Pittsburgh, Pennsylvania",0.04,0.41,40.44062479999999,-79.9958864
273,WBA,Walgreens Boots Alliance,Consumer Staples,"Deerfield, Illinois",0.7,2.64,42.1711365,-87.8445119
274,WMT,Walmart,Consumer Staples,"Bentonville, Arkansas",0.58,1.73,36.3723561,-94.21021410000002
275,WM,Waste Management,Industrials,"Houston, Texas",2.65,16.91,29.7604267,-95.3698028
276,WEC,WEC Energy Group,Utilities,"Milwaukee, Wisconsin",0.87,8.59,43.0389025,-87.9064736
277,WFC,Wells Fargo,Financials,"San Francisco, California",1.96,10.78,37.7749295,-122.4194155
278,WELL,Welltower,Real Estate,"Toledo, Ohio",2.44,17.65,41.6528052,-83.5378674
279,WST,West Pharmaceutical Services,Health Care,"Exton, Pennsylvania",0.44,4.35,40.0325817,-75.6274583
280,WY,Weyerhaeuser,Real Estate,"Seattle, Washington",1.8,13.77,47.6062095,-122.3320708
281,WHR,Whirlpool Corporation,Consumer Discretionary,"Benton Harbor, Michigan",1.72,4.28,42.1167065,-86.45418939999999
282,WMB,Williams Companies,Energy,"Tulsa, Oklahoma",0.23,3.24,36.1539816,-95.99277500000001
283,GWW,W. W. Grainger,Industrials,"Lake Forest, Illinois",0.88,2.04,42.2586342,-87.840625
284,XEL,Xcel Energy,Utilities,"Minneapolis, Minnesota",0.84,9.02,44.977753,-93.2650108
285,YUM,Yum! Brands,Consumer Discretionary,"Louisville, Kentucky",0.42,3.43,38.2526647,-85.7584557
286,ZION,Zions Bancorporation,Financials,"Salt Lake City, Utah",1.4,2.76,40.7607793,-111.8910474
